nombre_original;nombre_canonico;fue_fusionado;frecuencia_total;num_documentos;ids_documentos
Estado Mayor De Capitanía - General;Estado Mayor De Capitanía - General;no;1;1;1827
Estado Mayor De La Armada;Estado Mayor De La Armada;no;2;2;"1733; 1738"
Estado Mayor De La Dac;Estado Mayor De La Dac;no;1;1;1826
Estado Mayor Del Ejercito;Estado Mayor Del Ejercito;no;1;1;1741
Estado Mayor Del Ejército;Estado Mayor Del Ejército;no;3;3;"1720; 1732; 1784"
Estado Mayor de la Dirección General de la Guardia Civil;Estado Mayor de la Dirección General de la Guardia Civil;no;1;1;1723
Estados Unidos;Estados Unidos;no;5;5;"1743; 1751; 1753; 1754; 1762"
Estados Unidos De América;Estados Unidos De América;no;2;2;"1748; 1757"
Este Procesado;Este Procesado;no;1;1;1802
Estrada De Cutrota;Estrada De Cutrota;no;1;1;1697
Estudiantes De La Facultad De Ciencias De Información De Madrid;Estudiantes De La Facultad De Ciencias De Información De Madrid;no;1;1;1756
Estudio Jurídico De La Calle Pintor Gris;Estudio Jurídico De La Calle Pintor Gris;no;1;1;1853
Eta;Eta;no;2;2;"1808; 1820"
Europa;Europa;no;5;5;"1708; 1755; 1771; 1774; 1775"
Europa (pr. resp.);Europa (pr. resp.);no;1;1;1774
Europa Occidental;Europa Occidental;no;1;1;1762
Ex-general No Identificado;Ex-general No Identificado;no;1;1;1790
Exc. Sr. General Jefe De La Division De Informacion (j-2) Del Emacon;Exc. Sr. General Jefe De La Division De Informacion (j-2) Del Emacon;no;1;1;1703
Excelentisimo Señor Ministro De Defensa;Excelentisimo Señor Ministro De Defensa;no;1;1;1720
Excho. Sr. General Director Del Gabinete Tecnico Del Ministerio;Excho. Sr. General Director Del Gabinete Tecnico Del Ministerio;no;1;1;1719
Excmo. Señor;Excmo. Señor;no;1;1;1713
Excmo. Señor Teniente General, Director General De La Guardia Civil;Excmo. Señor Teniente General, Director General De La Guardia Civil;no;1;1;1714
Excmo. Sr.;Excmo. Sr.;no;1;1;1741
Excmo. Sr. Almirante Jefe Del Estado Mayor De La Armada;Excmo. Sr. Almirante Jefe Del Estado Mayor De La Armada;no;1;1;1733
Excmo. Sr. Capitán General De La Zona Marítima Del Mediterráneo;Excmo. Sr. Capitán General De La Zona Marítima Del Mediterráneo;no;1;1;1738
Excmo. Sr. D. Alberto Oliart Saussol;Excmo. Sr. D. Alberto Oliart Saussol;no;1;1;1742
Fidel Castro Ruz;Excmo. Sr. D. Fidel Castro Ruz;si;1;1;1765
Excmo. Sr. D. Fidel Castro Ruz;Excmo. Sr. D. Fidel Castro Ruz;no;2;1;1765
Vuestra Excelencia (refiriéndose A Fidel Castro Ruz);Excmo. Sr. D. Fidel Castro Ruz;si;1;1;1765
Excmo. Sr. D. Narciso Serra Serra;Excmo. Sr. D. Narciso Serra Serra;no;2;1;1738
Excmo. Sr. Fiscal Togado;Excmo. Sr. Fiscal Togado;no;1;1;1851
Excmo. Sr. General de División D. LUIS TORRES ROJAS;Excmo. Sr. General de División D. LUIS TORRES ROJAS;no;1;1;1727
Excmo. Sr. General de División don LUIS TORRES ROJAS;Excmo. Sr. General de División don LUIS TORRES ROJAS;no;1;1;1732
Excmo. Sr. Ministro De Asuntos Exteriores;Excmo. Sr. Ministro De Defensa;si;1;1;1776
Sr. Ministro De Defensa;Excmo. Sr. Ministro De Defensa;si;2;2;"1735; 1736"
Excmo. Señor Ministro De Asuntos Exteriores;Excmo. Sr. Ministro De Defensa;si;5;4;"1762; 1764; 1766; 1770"
Ministerio De Asuntos Exteriores;Excmo. Sr. Ministro De Defensa;si;7;6;"1743; 1753; 1755; 1765; 1771; 1772"
El Ministerio De Relaciones Exteriores;Excmo. Sr. Ministro De Defensa;si;1;1;1755
Ministro De Asuntos Exteriores;Excmo. Sr. Ministro De Defensa;si;1;1;1743
El Ministro De Asuntos Exteriores;Excmo. Sr. Ministro De Defensa;si;3;3;"1753; 1771; 1772"
El Ministro De Defensa;Excmo. Sr. Ministro De Defensa;si;1;1;1803
Excmo. Señor Ministro De Defensa;Excmo. Sr. Ministro De Defensa;si;7;7;"1725; 1726; 1727; 1728; 1729; 1730; 1731"
Ministro De Defensa;Excmo. Sr. Ministro De Defensa;si;5;5;"1730; 1735; 1791; 1793; 1803"
Honorable Ministerio De Asuntos Exteriores;Excmo. Sr. Ministro De Defensa;si;1;1;1765
Exmo. Señor Ministro De Defensa;Excmo. Sr. Ministro De Defensa;si;1;1;1724
Excmo. Sr. Ministro De Defensa;Excmo. Sr. Ministro De Defensa;no;8;8;"1721; 1722; 1735; 1736; 1737; 1738; 1740; 1741"
Excm. Sr. Ministro De Asuntos Exteriores;Excmo. Sr. Ministro De Defensa;si;1;1;1763
El Excmo. Sr. Ministro De Defensa;Excmo. Sr. Ministro De Defensa;si;1;1;1738
Excmo. Sr. Ministro de Defensa;Excmo. Sr. Ministro de Defensa;no;1;1;1740
Excmo. Sr. Presidente Del Gobierno;Excmo. Sr. Presidente Del Gobierno;no;2;1;1736
Excmo. Sr. Teniente General D. JAIME MILANS DEL BOSCH Y USSIA;Excmo. Sr. Teniente General D. JAIME MILANS DEL BOSCH Y USSIA;no;1;1;1740
Excmo. Sr. Teniente General Jefe Del Estado Mayor Del Ejército;Excmo. Sr. Teniente General Jefe Del Estado Mayor Del Ejército;no;1;1;1732
Excmo. Sr. Teniente General Jefe del Estado Mayor del Ejército;Excmo. Sr. Teniente General Jefe del Estado Mayor del Ejército;no;1;1;1732
Excmo. Sr. Terence A. Todman;Excmo. Sr. Terence A. Todman;no;2;1;1757
Terence A. Todman;Excmo. Sr. Terence A. Todman;si;1;1;1748
Excmo.señor General De División, Director General Del Cuerpo;Excmo.señor General De División, Director General Del Cuerpo;no;1;1;1717
Exemo. Señor;Exemo. Señor;no;1;1;1712
Exmo. Sr. General de División Jefe de la División Acorazada Brunete núm. 1;Exmo. Sr. General de División Jefe de la División Acorazada Brunete núm. 1;no;1;1;1724
Exmo. Sr. Teniente General Presidente De La Junta De Jefes Del E.m., D. Ignacio Alfaro Arregui;Exmo. Sr. Teniente General Presidente De La Junta De Jefes Del E.m., D. Ignacio Alfaro Arregui;no;1;1;1722
Exmo. Sr. Teniente General Presidente de la Junta de Jefes del E.M.;Exmo. Sr. Teniente General Presidente de la Junta de Jefes del E.M.;no;1;1;1722
Exmº Senhor Consul De Espanha;Exmº Senhor Consul De Espanha;no;1;1;1759
Exmº. Senhor Chanceler Do Consulado De Espanha Em Elvas;Exmº. Senhor Chanceler Do Consulado De Espanha Em Elvas;no;2;2;"1760; 1761"
Consulado Espanhol Em Elvas;Exmº. Senhor Chanceler Do Consulado De Espanha Em Elvas;si;2;1;1759
Extensión 451;Extensión 451;no;1;1;1696
Extensión 461;Extensión 461;no;1;1;1696
Extremadura (carreteras De);Extremadura (carreteras De);no;1;1;1794
F;F;no;2;1;1797
F=2-7-81;F=2-7-81;no;1;1;1762
FA/amg. 441 323.2 (46)-1/9;FA/amg. 441 323.2 (46)-1/9;no;1;1;1764
FAS;FAS;no;7;7;"1785; 1787; 1804; 1806; 1807; 1820; 1835"
FASE INICIAL;FASE INICIAL;no;1;1;1785
FEB. 23;FEB. 23;no;1;1;1758
FECHA:07-06-82;FECHA:07-06-82;no;1;1;1809
FELIPE GONZALEZ;FELIPE GONZALEZ;no;1;1;1758
FIBROAMERICA;FIBROAMERICA;no;1;1;1769
FRAGA;FRAGA;no;1;1;1808
FRANCOIS-PONCET;FRANCOIS-PONCET;no;1;1;1744
FRUSTRADO ATENTADO CONTRA LA LEGALIDAD CONSTITUCIONAL DE ESPAÑA;FRUSTRADO ATENTADO CONTRA LA LEGALIDAD CONSTITUCIONAL DE ESPAÑA;no;1;1;1771
FUERZA NUEVA;FUERZA NUEVA;no;1;1;1777
Fac (mencionado Como Grupo O Institución, Posiblemente Fuerzas Armadas Canarias, Pero Solo Se Extrae Tal Cual Del Texto);Fac (mencionado Como Grupo O Institución, Posiblemente Fuerzas Armadas Canarias, Pero Solo Se Extrae Tal Cual Del Texto);no;1;1;1804
Faccion Intelectual Del Ejercito;Faccion Intelectual Del Ejercito;no;1;1;1788
Familia [redacted];Familia [redacted];no;1;1;1783
Familiares De Los Inculpados;Familiares De Los Inculpados;no;1;1;1799
Familiares De Los Militares Y Guardias Civiles Implicados En El Asalto Al Congreso De Los Diputados;Familiares De Los Militares Y Guardias Civiles Implicados En El Asalto Al Congreso De Los Diputados;no;1;1;1778
Familiares Directos;Familiares Directos;no;1;1;1739
Familias;Familias;no;2;1;1858
Fas;Fas;no;3;2;"1785; 1807"
Fas (fuerzas Armadas Españolas);Fas (fuerzas Armadas Españolas);no;1;1;1855
Fas (fuerzas Armadas);Fas (fuerzas Armadas);no;4;4;"1785; 1801; 1820; 1835"
Fas.;Fas.;no;1;1;1785
Fdes;Fdes;no;2;1;1698
Fdo.;Fdo.;no;1;1;1717
Fe De Las Jons;Fe De Las Jons;no;1;1;1837
Fe-jons;Fe-jons;no;2;1;1820
Feb. 24, 1981;Feb. 24, 1981;no;1;1;1746
February 24, 1981;February 24, 1981;no;1;1;1748
February 26, 1981;February 26, 1981;no;1;1;1747
February 27, 1981;February 27, 1981;no;2;2;"1748; 1749"
Fecha 25.2.81;Fecha 25.2.81;no;1;1;1756
Fecha: 10 de Octubre de 1977;Fecha: 10 de Octubre de 1977;no;1;1;1734
Fejons;Fejons;no;1;1;1855
Falange Española Autentica;Felange Española Autentica;si;1;1;1756
Felange Española Autentica;Felange Española Autentica;no;1;1;1767
Felicitación C.G.T.U.;Felicitación C.G.T.U.;no;1;1;1766
Fellipe De La Morena;Fellipe De La Morena;no;1;1;1769
Fernando El Santo 16, Madrid 4;Fernando El Santo 16, Madrid 4;no;1;1;1773
Fernando el Santo 16;Fernando el Santo 16;no;1;1;1773
Fidrep De Defensa;Fidrep De Defensa;no;1;1;1804
Las Fas;Figuras Destacadas De Las Fas;si;1;1;1807
Miembros De Los Fas;Figuras Destacadas De Las Fas;si;1;1;1804
Figuras Destacadas De Las Fas;Figuras Destacadas De Las Fas;no;1;1;1785
Miembros De Las Fas;Figuras Destacadas De Las Fas;si;1;1;1837
Filiaciones de los procesados;Filiaciones de los procesados;no;1;1;1702
Filial Orit - Ciosl;Filial Orit - Ciosl;no;1;1;1766
Fiscal;Fiscal;no;31;20;"1802; 1811; 1812; 1813; 1824; 1827; 1828; 1832; 1834; 1838; 1839; 1842; 1844; 1845; 1846; 1847; 1848; 1849; 1855; 1858"
Fiscal Sr. Hermosilla;Fiscal Sr. Hermosilla;no;1;1;1850
Fiscal, Defensores Y Testigos;Fiscal, Defensores Y Testigos;no;1;1;1832
Fiscalía;Fiscalía;no;1;1;1697
Fluo de Don Emilio Manglano;Fluo de Don Emilio Manglano;no;1;1;1798
Forma A 4 (posible Formato De Documento);Forma A 4 (posible Formato De Documento);no;1;1;1759
Forças Antidemocráticas;Forças Antidemocráticas;no;1;1;1760
Fraga;Fraga;no;1;1;1808
Francisco Acera Martin;Francisco Acera Martin;no;1;1;1790
Francisco Leina García;Francisco Leina García;no;2;1;1721
Francisco Loustau Ferrán;Francisco Loustau Ferrán;no;1;1;1719
Francois-poncet;Francois-poncet;no;1;1;1744
Frg (como País);Frg (como País);no;1;1;1744
Frg Foreign Minister;Frg Foreign Minister;no;1;1;1744
Fuerza Nueva (órgano De Prensa);Fuerza Nueva (órgano De Prensa);no;1;1;1784
Mayoría De Las Fuerzas Armadas De España;Fuerzas Armadas;si;1;1;1751
Fuerzas Armadas;Fuerzas Armadas;no;4;3;"1703; 1777; 1778"
Las Fuerzas Armadas;Fuerzas Armadas;si;2;2;"1746; 1777"
Fuerzas Armadas (fas);Fuerzas Armadas (fas);no;1;1;1703
Fuerzas Armadas (fas.);Fuerzas Armadas (fas.);no;1;1;1785
Fuerzas De Caballería;Fuerzas De Caballería;no;1;1;1792
Fuerzas De La Da;Fuerzas De La Da;no;1;1;1792
Fuerzas De Seguridad Del Estado;Fuerzas De Seguridad Del Estado;no;1;1;1795
G. Civil;G. Civil;no;1;1;1853
G.c. (garcia Carres);G.c.;si;1;1;1694
G.c.;G.c.;no;2;2;"1694; 1848"
GABINETE;GABINETE;no;1;1;1735
GABINETE DE ESTUDIOS;GABINETE DE ESTUDIOS;no;2;2;"1756; 1767"
GABINETE DEL MINISTRO;GABINETE DEL MINISTRO;no;3;3;"1732; 1733; 1736"
GENERAL CONSEJERO TOGADO INSTRUCTOR;GENERAL CONSEJERO TOGADO INSTRUCTOR;no;1;1;1711
GENERAL JEFE DEL GABINETE;GENERAL JEFE DEL GABINETE;no;2;2;"1732; 1733"
GENERAL JEFE E.M.;GENERAL JEFE E.M.;no;1;1;1792
GIL SÁNCHEZ-VALIENTE;GIL SÁNCHEZ-VALIENTE;no;1;1;1707
GOBERNADOR CIVIL;GOBERNADOR CIVIL;no;1;1;1701
GOBIERNO;GOBIERNO;no;1;1;1808
GOMEZ IGLESIAS;GOMEZ IGLESIAS;no;1;1;1811
GUARDIA CIVIL;GUARDIA CIVIL;no;1;1;1712
Gabinete;Gabinete;no;3;3;"1726; 1730; 1735"
Gabinete (del Ministerio De Defensa);Gabinete (del Ministerio De Defensa);no;1;1;1729
Gabinete De Estudios;Gabinete De Estudios;no;2;2;"1745; 1767"
Gabinete De Estudios De La Comisaria General De Informacion De La Direccion De La Seguridad Del Estado;Gabinete De Estudios De La Comisaria General De Informacion De La Direccion De La Seguridad Del Estado;no;1;1;1756
Gabinete De Estudios<comisaria General De Informacion><direccion De La Seguridad Del Estado>;Gabinete De Estudios<comisaria General De Informacion><direccion De La Seguridad Del Estado>;no;1;1;1767
Gabinete Del Ministro;Gabinete Del Ministro;no;3;3;"1732; 1733; 1736"
Gabinete Del Sr. Ministro;Gabinete Del Sr. Ministro;no;2;1;1743
Gabinete Señor Ministro;Gabinete Señor Ministro;no;2;1;1764
Gabinete Señor Ministro. Iberoamérica;Gabinete Señor Ministro. Iberoamérica;no;1;1;1764
Gabinete de Estudios;Gabinete de Estudios;no;1;1;1745
Garcia Carres;Garcia Carres;no;1;1;1694
General ARMADA;General ARMADA;no;1;1;1810
General ARMADA COMYN;General ARMADA COMYN;no;1;1;1821
Teniente General Saenz De Santamaría;General Alcalá Galiano;si;1;1;1830
El Testigo Teniente General Sáez De Santamaría;General Alcalá Galiano;si;1;1;1832
Testigo General Santamaría;General Alcalá Galiano;si;1;1;1836
Alcalá Galiano;General Alcalá Galiano;si;1;1;1829
Generales Sáez De Santamaría Y Alcalá Galiano;General Alcalá Galiano;si;1;1;1784
General Alcalá Galiano;General Alcalá Galiano;no;3;2;"1828; 1829"
General Saenz De Santamaría;General Alcalá Galiano;si;1;1;1836
General Santamaría;General Alcalá Galiano;si;2;1;1836
General Armada;General Armada;no;32;22;"1695; 1702; 1707; 1715; 1809; 1810; 1811; 1816; 1817; 1822; 1824; 1826; 1829; 1831; 1835; 1838; 1840; 1847; 1849; 1850; 1854; 1856"
General Armada (como Referencia A Un Lugar Relacionado, Alcalá);General Armada (como Referencia A Un Lugar Relacionado, Alcalá);no;1;1;1847
General CABEZA;General CABEZA;no;1;1;1823
General CALZADA ATIENZA;General CALZADA ATIENZA;no;1;1;1821
General Cabrera;General Cabrera;no;1;1;1824
General Calzada Atienza;General Calzada Atienza;no;1;1;1821
General Caruana;General Caruana;no;1;1;1846
General Centeno;General Centeno;no;1;1;1829
General Chamorro Martín;General Chamorro Martín;no;1;1;1818
General Chamorro;General Chamorro Martín;si;1;1;1818
General Consejero Togado DON JOSE BARCINA RODRIGUEZ;General Consejero Togado DON JOSE BARCINA RODRIGUEZ;no;1;1;1737
General Consejero Togado Instructor;General Consejero Togado Instructor;no;1;1;1714
General Consejero Togado Instructor De La Causa Núm. 2/81 Del Consejo Supremo De Justicia Militar;General Consejero Togado Instructor De La Causa Núm. 2/81 Del Consejo Supremo De Justicia Militar;no;1;1;1714
General Consejero Togado de la Armada DON JUSTO CARRERO RAMOS;General Consejero Togado de la Armada DON JUSTO CARRERO RAMOS;no;1;1;1737
General De Brigada D. Fernando Rodríguez Ventosa;General De Brigada D. Fernando Rodríguez Ventosa;no;1;1;1829
General De División Alvarado;General De División Alvarado;no;1;1;1819
General De División Armada;General De División Armada;no;1;1;1716
General De Intendencia;General De Intendencia;no;1;1;1784
General De Santiago;General De Santiago;no;3;2;"1835; 1858"
Teniente General De Santiago Y Diaz De Mendivil;General De Santiago;si;2;1;1823
General Director;General Director;no;1;1;1719
General Director Accidental de la Dirección de Personal;General Director Accidental de la Dirección de Personal;no;1;1;1709
General Director de la Caja de Ahorros de Madrid;General Director de la Caja de Ahorros de Madrid;no;1;1;1719
General Don Ignacio Alfaro;General Don Ignacio Alfaro;no;1;1;1810
General Farré;General Farré;no;1;1;1819
General Gutiérrez Mellado;General Gutiérrez Mellado;no;1;1;1812
General Gutiérrez Meilado;General Gutiérrez Mellado;si;1;1;1826
General Gómez de Salazar;General Gómez de Salazar;no;1;1;1805
General JUSTE;General JUSTE;no;1;1;1810
General Jefe;General Jefe;no;1;1;1709
General Jefe De E.m.;General Jefe De E.m.;no;1;1;1792
General Jefe E.m. (capitania);General Jefe E.m. (capitania);no;1;1;1792
General Jefe de E.M.;General Jefe de E.M.;no;1;1;1792
Don José Juste Fernández;General Juste;si;2;1;1724
General Juste;General Juste;no;6;4;"1810; 1847; 1854; 1859"
General Martínez García;General Martínez García;no;1;1;1805
General Milana del Bosch;General Milana del Bosch;no;1;1;1715
General Milans del Bosch;General Milans del Bosch;no;1;1;1805
General Ortiz Call;General Ortiz Call;no;1;1;1829
General PEREZ IÑIGO;General PEREZ IÑIGO;no;1;1;1831
General Pastrana;General Pastrana;no;1;1;1805
General Prieto;General Prieto;no;1;1;1834
General Prieto López;General Prieto López;no;1;1;1829
General Saenz de Santamaría;General Saenz de Santamaría;no;1;1;1836
General Segundo Jeme;General Segundo Jeme;no;2;1;1817
General Sáenz de Santa María;General Sáenz de Santa María;no;1;1;1837
General TORRES ROJAS;General TORRES ROJAS;no;2;2;"1821; 1848"
General Tequero;General Toquero;si;1;1;1707
General Toquero;General Toquero;no;2;1;1805
General Torres Rojas (fiscal);General Torres Rojas;si;1;1;1848
Excmo. Sr. General De División Don Luis Torres Rojas;General Torres Rojas;si;1;1;1732
General Torres Rojas (letrados Defensores);General Torres Rojas;si;1;1;1848
Excmo. Sr. General Div. D. Luis Torres Rojas;General Torres Rojas;si;1;1;1742
General Torres Rojas;General Torres Rojas;no;9;7;"1811; 1818; 1821; 1847; 1848; 1854; 1859"
Excmo. Sr. General De División D. Luis Torres Rojas;General Torres Rojas;si;1;1;1727
General de Brigada D. Fernando Rodríguez Ventosa;General de Brigada D. Fernando Rodríguez Ventosa;no;1;1;1829
General de División Alvarado;General de División Alvarado;no;1;1;1819
General de División D. ALFONSO ARMADA COMYN;General de División D. ALFONSO ARMADA COMYN;no;1;1;1726
General de División D. Alfonso ARMADA Y COMIN;General de División D. Alfonso ARMADA Y COMIN;no;1;1;1822
General de División Don ALFONSO ARMADA COMYN;General de División Don ALFONSO ARMADA COMYN;no;1;1;1725
General de División Exmo. Sr. Don Alfonso Armada Comyn;General de División Exmo. Sr. Don Alfonso Armada Comyn;no;1;1;1724
General de la IV Zona de la G.C.;General de la IV Zona de la G.C.;no;1;1;1708
General/armada;General/armada;no;1;1;1842
Generales;Generales;no;1;1;1801
Generales A Sus Órdenes;Generales A Sus Órdenes;no;1;1;1801
Generales ARMADA;Generales ARMADA;no;1;1;1787
Generales Aramburu;Generales Aramburu;no;1;1;1834
Generales Armada;Generales Armada;no;1;1;1834
Generales ESQUIVIAS;Generales ESQUIVIAS;no;1;1;1831
Generales Esquivias;Generales Esquivias;no;1;1;1831
Generales MILANS;Generales MILANS;no;1;1;1787
Generales Miláns Del Bosch;Generales Miláns Del Bosch;no;1;1;1834
Generales Rodríguez Ventosa;Generales Rodríguez Ventosa;no;2;1;1829
Gente (ciudadanos);Gente (ciudadanos);no;1;1;1782
Gente de Tráfico;Gente de Tráfico;no;1;1;1700
Geo (grupo Especial De Operaciones);Geo (grupo Especial De Operaciones);no;1;1;1699
Gobernador Civil;Gobernador Civil;no;2;1;1701
Gobernador Civil (institución);Gobernador Civil (institución);no;1;1;1828
Gobernador Civil De La Provincia;Gobernador Civil De La Provincia;no;1;1;1734
Gobernador Civil De Madrid (cargo Con Referencia Geográfica);Gobernador Civil De Madrid (cargo Con Referencia Geográfica);no;1;1;1725
Gobernador Civil De Valencia;Gobernador Civil De Valencia;no;1;1;1860
Gobernador Militar De Madrid (cargo Con Referencia Geográfica);Gobernador Militar De Madrid (cargo Con Referencia Geográfica);no;1;1;1725
Gobernadores Civiles;Gobernadores Civiles;no;2;1;1777
Gobernadores Y Demás Autoridades Militares;Gobernadores Y Demás Autoridades Militares;no;1;1;1833
Gobierno;Gobierno;no;7;6;"1703; 1785; 1791; 1801; 1803; 1840"
Gobierno Calvo Sotelo;Gobierno Calvo Sotelo;no;1;1;1785
Gobierno De La República De Cuba;Gobierno De La República De Cuba;no;1;1;1765
Gobierno Español;Gobierno Español;no;1;1;1765
Gobierno Militar;Gobierno Militar;no;2;2;"1694; 1718"
Gobierno Militar (edificio);Gobierno Militar (edificio);no;1;1;1704
Gobierno Militar De Madrid;Gobierno Militar De Madrid;no;1;1;1704
Gobierno Militar de Madrid;Gobierno Militar de Madrid;no;1;1;1704
Gobierno Y Pueblo De España;Gobierno Y Pueblo De España;no;1;1;1751
Gobierno español;Gobierno español;no;1;1;1765
Golpe Estado;Golpe Estado;no;1;1;1780
